time,w0,w1,w2,w3,p1,p2,p3
9:51:29,884.5902992,886.2106846,871.0470766,896.3620143,187.33,189.48,185.9
9:51:31,886.3708072,886.9171357,874.1430725,897.895189,187.49,189.29,185.94
9:51:33,885.5402008,888.0494854,874.2636958,894.2076394,187.21,189.15,186.34
9:51:35,885.2926912,887.8568169,871.4759591,896.4115781,187.2,189.51,185.99
9:51:37,884.8222,888.0055434,870.8627911,895.4764737,187.11,189.53,186.06
9:51:39,885.7642973,888.7559364,872.2298542,896.1868887,187.14,189.47,186.09
9:51:41,885.2726229,888.7086143,871.8646339,895.1361353,187.08,189.46,186.17
9:51:43,885.4588125,887.5526036,871.3720891,897.3037272,187.27,189.55,185.89
9:51:45,884.7051347,887.3666954,871.2648685,895.3575205,187.19,189.46,186.06
9:51:47,884.6661129,886.9036151,871.9249456,895.0436162,187.25,189.36,186.1
9:51:49,885.4911448,886.8055908,873.3188139,896.2100185,187.38,189.28,186.05
9:51:51,884.7051347,886.9982592,870.768973,896.2067142,187.24,189.53,185.94
9:51:53,885.0853183,886.6636245,872.3337242,896.1174993,187.34,189.36,186
9:51:55,884.4052245,887.6979499,870.1692076,895.2253503,187.1,189.57,186.03
9:51:57,885.052986,887.0895232,872.524711,895.4169971,187.27,189.33,186.1
9:51:59,885.3584708,886.3526509,874.3675658,895.2253503,187.42,189.11,186.17
9:52:01,884.301538,887.5052815,870.3836489,894.8949247,187.11,189.53,186.07
9:52:03,884.3439045,886.3357501,871.3821411,895.1790907,187.28,189.39,186.03
9:52:05,884.3650878,887.8973787,871.2447646,893.8507798,187.06,189.42,186.22
9:52:07,885.3528963,887.5526036,871.2347127,897.1252974,187.25,189.56,185.9
9:52:09,886.6361554,886.7346076,875.8016418,897.2244251,187.55,189.09,186.07
9:52:11,884.8088212,886.0653383,871.7440107,896.4644462,187.38,189.41,185.92
9:52:13,886.0385647,887.880478,872.9636455,897.1319059,187.3,189.41,186
9:52:15,885.2815421,887.0557217,872.6922433,895.9621993,187.31,189.34,186.05
9:52:17,883.865609,887.9852626,870.7589211,892.7636796,186.98,189.42,186.3
9:52:19,883.3393724,886.9340364,869.8207405,893.1568861,187.05,189.48,186.17
9:52:22,883.5088384,887.7554125,870.6014408,892.0863072,186.96,189.39,186.35
9:52:24,883.5088384,887.6472477,870.0351818,892.7504626,186.98,189.47,186.25
9:52:26,883.61141,886.5047576,871.9718546,892.2614327,187.15,189.21,186.34
9:52:28,884.6282061,887.8432963,871.9282962,894.0093841,187.11,189.36,186.24
9:52:30,884.1331869,887.2281093,870.3970514,894.653714,187.12,189.5,186.08
9:52:32,884.4041096,887.1436056,872.7961133,893.1734073,187.18,189.2,186.32
9:52:34,885.0619053,888.4787642,871.2816217,895.3112609,187.08,189.51,186.11
9:52:36,884.410799,887.4342984,872.0589714,893.6360032,187.14,189.31,186.26
9:52:38,883.9759849,888.5396069,870.6617524,892.6447264,186.92,189.45,186.34
9:52:40,884.1421062,886.4608156,870.7991288,895.0337034,187.23,189.45,186.02
9:52:42,885.4788809,888.1576501,874.0626571,894.1184245,187.18,189.17,186.34
9:52:44,884.7229732,887.3971167,873.0373597,893.6326989,187.18,189.21,186.3
9:52:46,884.774259,888.4990451,870.825934,894.8883162,187.04,189.53,186.13
9:52:48,884.1220378,888.1880715,871.4726085,892.6215966,186.99,189.35,186.36
9:52:50,885.4699616,888.0494854,872.3538281,895.8828972,187.2,189.41,186.09
9:52:52,884.1465658,887.3666954,871.5362707,893.4344436,187.11,189.35,186.25
9:52:54,884.1421062,886.4337744,872.6051265,893.2791435,187.24,189.19,186.27
9:52:56,885.0017002,887.7892139,872.3035684,894.7991012,187.17,189.36,186.18
9:52:58,883.8823326,888.2590546,870.722064,892.5819455,186.94,189.42,186.33
9:53:00,884.749731,887.7486522,871.6535433,894.7330161,187.14,189.41,186.15
9:53:02,883.6370529,886.0619581,871.8143743,892.9255882,187.22,189.23,186.25
9:53:04,884.5724607,887.4140175,870.7187134,895.4566482,187.16,189.52,186.02
9:53:06,883.4909999,886.9205158,871.080583,892.3770817,187.08,189.32,186.31
9:53:08,884.6594235,887.2585306,871.901491,894.6999736,187.2,189.37,186.14
9:53:10,884.8266597,888.2286332,871.4759591,894.666931,187.08,189.45,186.17
9:53:12,884.2368734,886.6906657,873.1043726,892.8165477,187.22,189.14,186.35
9:53:14,884.544588,886.78869,871.1509466,895.5590801,187.25,189.46,186.01
9:53:16,883.9726402,886.8529128,871.656894,893.3022733,187.16,189.3,186.24
9:53:18,884.2814697,887.5120418,872.5213604,892.7207243,187.11,189.22,186.37
9:53:20,884.8255448,887.7317514,873.241749,893.4080095,187.15,189.2,186.35
9:53:22,883.4698167,885.967314,870.6148434,893.7053925,187.21,189.38,186.11
9:53:24,882.9313161,885.6360594,870.5746356,892.4729051,187.18,189.31,186.21
9:53:26,884.823315,887.1233247,871.3955436,895.8168121,187.24,189.46,186.01
9:53:28,884.5858396,887.6438676,871.4826604,894.5182395,187.13,189.41,186.16
9:53:30,884.9381505,886.5419392,874.4982409,893.6657415,187.34,189.04,186.33
9:53:32,885.1655917,886.5250384,875.2353828,893.6293947,187.37,188.96,186.37
9:53:34,883.1944344,887.0929034,872.4074384,890.0211472,187.01,189.09,186.6
9:53:36,883.2880867,885.8929507,871.6904004,892.1788263,187.19,189.2,186.3
9:53:38,884.3472492,885.6428197,872.5783213,894.6867565,187.38,189.23,186.1
9:53:40,883.6827641,886.606162,871.1945049,893.1403648,187.15,189.33,186.22
9:53:42,884.3996499,886.7920702,872.6185291,893.6789585,187.22,189.23,186.25
9:53:44,883.7262455,886.7988305,871.2916736,892.9850648,187.13,189.32,186.25
9:53:46,882.3582534,886.765029,870.2194672,890.0211472,186.94,189.28,186.48
9:53:48,883.1732511,886.7379878,870.1122466,892.5687285,187.06,189.41,186.23
9:53:50,883.6783044,885.8794301,870.6584017,894.3662437,187.25,189.4,186.05
9:53:52,883.4831955,884.3313221,871.6233875,894.3497224,187.44,189.24,186.03
9:53:54,882.7038749,886.6230628,869.2109231,892.1788263,187.01,189.47,186.22
9:53:56,883.9224693,887.4748601,870.5511811,893.6360032,187.06,189.45,186.19
9:53:58,884.4888426,886.0957596,872.0422181,895.1923077,187.34,189.32,186.05
9:54:00,884.2870442,886.423634,870.9599598,895.3409992,187.26,189.45,186
9:54:02,883.1375741,885.1222769,870.7991288,893.3650542,187.28,189.31,186.11
9:54:04,883.526677,886.5520796,870.410454,893.5038329,187.13,189.42,186.15
9:54:06,882.9335459,886.8089709,870.2194672,891.6831879,187.01,189.36,186.32
9:54:08,884.1900472,885.3825483,872.0221143,895.0237906,187.39,189.28,186.03
9:54:10,882.5009616,885.3960689,868.3464567,893.6293947,187.15,189.57,185.99
9:54:12,883.4006924,886.2546266,869.428715,894.3893735,187.16,189.54,186.01
9:54:14,883.683879,885.7983065,872.4275423,892.71742,187.26,189.15,186.28
9:54:16,883.42968,886.4675759,871.4994136,892.2250859,187.13,189.25,186.32
9:54:18,882.5856946,884.8586253,869.6331044,893.1370605,187.24,189.4,186.07
9:54:20,884.0885906,886.8934746,871.9048417,893.3617499,187.17,189.29,186.25
9:54:22,883.6214441,887.3024726,869.5660915,893.8838224,187.04,189.55,186.11
9:54:24,883.8310468,885.4940932,870.4473111,895.4037801,187.33,189.46,185.93
9:54:26,883.9224693,886.6771451,871.1878037,893.7879989,187.17,189.36,186.17
9:54:28,884.9035883,886.173503,872.0991791,896.2893206,187.38,189.37,185.95
9:54:30,885.0685947,886.0687184,873.0407103,895.9522865,187.42,189.26,186.03
9:54:32,882.8097911,885.7983065,870.1256492,892.3969072,187.14,189.36,186.21
9:54:34,884.2223795,884.9904511,872.4845033,895.0469204,187.45,189.22,186.03
9:54:36,883.901286,886.8427724,871.9148936,892.846286,187.15,189.26,186.3
9:54:38,885.1321445,886.4743362,872.9636455,895.8201163,187.37,189.28,186.05
9:54:40,884.4342121,888.4010208,871.449154,893.3617499,187,189.4,186.3
9:54:42,884.3896157,886.8292518,872.316971,893.9102564,187.22,189.27,186.22
9:54:44,883.9224693,888.1508898,871.1878037,892.3473434,186.96,189.36,186.37
9:54:46,883.7541182,885.3555071,870.9834143,894.78258,187.34,189.37,186
9:54:48,883.7998294,886.7515084,871.449154,893.0941052,187.15,189.31,186.25
9:54:50,883.5166428,885.5042336,869.4320657,895.4632567,187.28,189.56,185.87
9:54:52,884.1153484,885.7611249,872.2198023,894.2373777,187.33,189.24,186.13
9:54:54,883.9759849,885.8219676,871.4357514,894.538065,187.3,189.34,186.07
9:54:56,884.2324137,886.4709561,872.0254649,894.0820777,187.25,189.29,186.17
9:54:58,884.5702308,887.8872382,872.1293349,893.5963521,187.09,189.32,186.29
9:55:00,884.798787,887.1098041,872.8564249,894.3166799,187.24,189.25,186.22
9:55:02,884.1554851,886.1430817,870.6248953,895.5557758,187.28,189.48,185.95
9:55:04,884.1532553,886.0484375,871.3620372,894.9147502,187.29,189.37,186.04
9:55:06,883.6894535,886.5622201,871.2816217,893.117235,187.16,189.32,186.23
9:55:08,883.7663822,886.5858811,871.241414,893.3617499,187.16,189.33,186.21
9:55:10,884.326066,887.4816204,871.8612833,893.5335712,187.12,189.32,186.26
9:55:12,883.4084967,886.6703848,870.9834143,892.4729051,187.1,189.32,186.28
9:55:14,883.3271084,886.673765,870.9164014,892.2944753,187.09,189.32,186.29
9:55:16,884.0083172,886.6602444,871.5128162,893.7384351,187.19,189.33,186.19
9:55:18,883.4698167,886.5182782,869.4186631,894.3464182,187.13,189.55,186.02
9:55:20,883.7095219,885.8625294,869.9514156,895.1724822,187.26,189.51,185.94
9:55:22,883.1654468,886.3594112,870.7522198,892.2845625,187.11,189.32,186.27
9:55:24,885.0005853,886.947557,873.0876194,894.8453608,187.29,189.25,186.17
9:55:26,884.6438148,886.8968548,871.8277768,895.079963,187.24,189.37,186.09
9:55:28,883.8065189,885.5312748,872.0857765,893.6789585,187.32,189.22,186.17
9:55:30,883.599146,886.4709561,871.6401407,892.5852498,187.16,189.25,186.29
9:55:32,884.4197183,886.3830722,871.7641146,894.9808353,187.29,189.35,186.07
9:55:34,884.9504145,886.5453193,873.2551516,894.924663,187.34,189.21,186.15
9:55:36,883.9559165,885.990975,871.1408946,894.6041501,187.27,189.37,186.06
9:55:38,882.3404149,886.9069952,868.7954431,891.2338091,186.92,189.48,186.3
9:55:40,883.2724779,886.3391303,871.8411794,891.5477135,187.13,189.18,186.39
9:55:42,884.8935542,888.1644104,869.6297537,896.7486122,187.1,189.72,185.89
9:55:44,884.1041993,887.3227535,871.4793098,893.4080095,187.11,189.35,186.25
9:55:46,883.7875654,888.1846913,869.5660915,893.5137457,186.94,189.57,186.19
9:55:48,884.4843829,886.8089709,871.1576478,895.3542162,187.23,189.45,186.03
9:55:50,884.6181719,887.1368453,869.6900653,896.8774782,187.21,189.67,185.83
9:55:52,884.4420164,888.3165171,869.948065,894.9477928,187.01,189.61,186.08
9:55:54,884.3026529,887.8534368,869.6163511,895.3145652,187.06,189.64,186.01
9:55:56,883.9559165,886.3627913,870.7187134,894.6570182,187.22,189.43,186.05
9:55:58,884.035075,887.5931653,871.9752052,892.4497753,187.06,189.27,186.37
9:56:00,884.071867,885.9774544,871.4357514,894.6702353,187.29,189.35,186.06
9:56:02,883.7128666,888.2962362,870.0753895,892.6810732,186.91,189.49,186.29
9:56:04,885.391918,886.9881188,872.7559055,896.2926249,187.34,189.35,186.02
9:56:06,884.3048827,887.3666954,870.1457531,895.2749141,187.13,189.56,186.01
9:56:08,883.9860191,887.038821,871.4156475,893.3980967,187.13,189.34,186.23
9:56:10,883.8812177,885.6664808,870.6584017,895.1757864,187.31,189.43,185.97
9:56:12,883.7017175,886.5791208,870.6315966,893.7780862,187.16,189.41,186.14
9:56:14,883.768612,886.3594112,869.4789747,895.3277822,187.2,189.58,185.93
9:56:16,883.9837892,887.3024726,871.9852572,892.5720328,187.09,189.26,186.35
9:56:18,884.2056559,886.5791208,871.0537779,894.8552736,187.23,189.42,186.06
9:56:21,883.2066984,886.6467238,870.0016753,892.8661116,187.08,189.43,186.2
9:56:23,885.0329177,886.173503,874.0526051,894.7462331,187.4,189.11,186.19
9:56:25,884.6215166,886.6805253,873.2316971,893.840867,187.27,189.17,186.26
9:56:27,883.7184411,886.7954503,871.3519853,892.9057626,187.13,189.31,186.26
9:56:29,884.3349853,886.8900945,871.8813872,894.1184245,187.2,189.32,186.18
9:56:31,884.7296627,887.9075191,871.1542972,895.0105736,187.11,189.48,186.11
9:56:33,884.1053142,886.971218,870.1457531,895.0700502,187.16,189.54,186.01
9:56:35,885.4365144,888.0663861,871.9349975,896.1802802,187.19,189.47,186.05
9:56:37,885.1544426,887.2551505,872.8430223,895.2418715,187.27,189.3,186.14
9:56:39,884.8980138,886.7447481,872.8765287,894.9477928,187.3,189.26,186.14
9:56:41,884.1499105,885.7915462,870.0686882,896.4314036,187.33,189.55,185.83
9:56:43,883.1097014,885.6935219,868.4637293,895.0270949,187.2,189.64,185.88
9:56:45,884.350594,887.677669,871.2280114,894.0391224,187.09,189.42,186.19
9:56:47,884.0573732,887.4376785,871.3620372,893.272535,187.08,189.36,186.26
9:56:49,883.7106368,885.6901418,870.7723237,894.5347608,187.28,189.39,186.03
9:56:51,883.8812177,887.5931653,870.0686882,893.8739096,187.04,189.52,186.15
9:56:53,884.1621745,888.0900472,870.9666611,893.3353159,187.01,189.43,186.27
9:56:55,884.3673176,886.0450574,872.2734126,894.653714,187.33,189.27,186.11
9:56:57,884.253597,887.1909277,869.6398057,895.7936823,187.15,189.63,185.93
9:56:59,884.3762369,885.0817151,872.5649187,895.3343907,187.46,189.23,186.01
9:57:01,883.6615808,886.0720986,870.5813369,894.2043352,187.22,189.41,186.07
9:57:03,884.749731,887.5999256,870.986765,895.5359503,187.16,189.51,186.04
9:57:05,883.2624438,885.8118271,870.872843,892.988369,187.2,189.32,186.19
9:57:07,883.6649256,886.0349169,869.9648182,894.8585778,187.23,189.5,185.98
9:57:09,882.9502695,885.2135409,868.9428715,894.5512821,187.24,189.55,185.92
9:57:11,883.9971681,886.082239,870.0954934,895.6681205,187.27,189.53,185.91
9:57:13,885.2291415,888.61059,872.420841,894.5545863,187.09,189.37,186.25
9:57:15,882.2980484,884.9160878,868.5541967,893.2923606,187.19,189.51,186
9:57:17,884.3450194,887.6371073,869.5359357,895.7309014,187.1,189.66,185.95
9:57:19,883.8734133,885.0512938,872.5448149,893.8937351,187.4,189.16,186.15
9:57:21,884.4866127,887.1131843,871.7406601,894.4885012,187.19,189.36,186.15
9:57:23,885.24698,886.7447481,872.5950746,896.2595823,187.35,189.35,186.01
9:57:25,883.7998294,886.5656002,871.4692578,893.2560137,187.17,189.31,186.23
9:57:27,884.6594235,886.9881188,870.6382979,896.2100185,187.23,189.54,185.93
9:57:29,883.744084,886.3965928,870.5444798,894.1679884,187.19,189.43,186.09
9:57:31,883.901286,885.6056381,872.1929972,893.7813904,187.32,189.22,186.17
9:57:33,884.9816319,886.3965928,872.0489194,896.3521015,187.36,189.39,185.96
9:57:35,884.0016278,886.5791208,869.787234,895.4996035,187.2,189.57,185.94
9:57:37,885.1856601,887.3362741,872.6553862,895.4401269,187.26,189.33,186.11
9:57:39,885.271508,885.990975,873.4729435,896.20341,187.46,189.23,186.02
9:57:41,884.6181719,886.6940459,873.0842687,893.9631245,187.27,189.19,186.24
9:57:43,884.4765786,886.6771451,872.2801139,894.3530267,187.25,189.29,186.17
9:57:45,884.8500727,887.836536,871.5731278,895.0237906,187.14,189.44,186.13
9:57:47,885.5535797,887.4647197,872.4711007,896.5867037,187.29,189.41,186.01
9:57:49,885.6394276,887.7182308,873.3992294,895.6780333,187.27,189.29,186.15
9:57:51,884.52006,886.0754787,871.5295694,895.8102035,187.34,189.4,185.97
9:57:53,884.9481847,887.1199446,871.0671804,896.51401,187.26,189.52,185.93
9:57:55,884.3561685,885.6698609,871.7808678,895.4731694,187.38,189.34,185.99
9:57:57,885.4365144,887.1334652,872.7726587,896.2661909,187.32,189.35,186.03
9:57:59,884.9637934,886.5554598,872.36388,895.8333333,187.34,189.34,186.03
9:58:01,885.682909,888.9959269,872.7156978,895.2319588,187.09,189.39,186.21
9:58:03,885.1388339,887.9210397,870.1625063,897.1880782,187.17,189.68,185.86
9:58:05,885.416446,887.3430344,873.137879,895.6416865,187.29,189.3,186.12
9:58:07,884.1577149,885.7543646,870.7321159,895.8366376,187.34,189.46,185.91
9:58:09,884.6984453,887.2788115,870.1357011,896.5371398,187.2,189.62,185.89
9:58:11,884.1041993,886.947557,872.6185291,892.6513349,187.16,189.19,186.35
9:58:13,884.7541907,887.4850006,871.1241414,895.5260375,187.18,189.49,186.04
9:58:15,885.6305083,888.6274907,872.4275423,895.7209886,187.14,189.43,186.14
9:58:17,885.3462068,887.7554125,872.4576981,895.7011631,187.22,189.38,186.1
9:58:19,885.6762196,888.2049722,874.3675658,894.356331,187.21,189.16,186.34
9:58:21,884.374007,886.8089709,871.0705311,895.1130056,187.22,189.44,186.04
9:58:23,884.8411535,888.063006,870.1289998,896.2001057,187.11,189.64,185.96
9:58:25,886.1823878,886.7075665,874.0894622,897.5945017,187.49,189.27,185.95
9:58:27,885.7286202,887.7790735,871.7440107,897.5151996,187.27,189.54,185.9
9:58:29,884.8556473,886.1228008,873.5567097,894.7594502,187.38,189.16,186.16
9:58:31,885.1956942,887.971742,870.5009214,896.9733016,187.17,189.64,185.9
9:58:33,884.1231527,887.586405,868.9730273,895.6780333,187.07,189.7,185.93
9:58:35,886.2124903,887.6438676,872.5213604,898.3148295,187.36,189.49,185.86
9:58:37,884.241333,886.971218,871.4290501,894.2076394,187.18,189.37,186.15
9:58:39,884.8121659,887.4579594,872.1360362,894.7264076,187.19,189.35,186.16
9:58:41,884.0997397,885.9335125,871.6099849,894.6239757,187.3,189.33,186.07
9:58:43,884.7686845,887.1909277,872.223153,894.7726672,187.22,189.33,186.15
9:58:45,883.744084,886.4979973,872.3136204,892.3242136,187.17,189.18,186.35
9:58:47,884.6716875,886.7075665,870.7589211,896.4016653,187.27,189.53,185.91
9:58:49,883.6861088,887.4748601,870.3233372,893.1601903,187.03,189.45,186.22
9:58:51,883.8254723,886.2073045,869.7436757,895.3839545,187.23,189.55,185.93
9:58:53,883.8711835,887.3295138,871.4357514,892.7537669,187.07,189.32,186.31
9:58:55,883.2613289,886.2850479,868.654716,894.7098863,187.13,189.63,185.94
9:58:57,884.3795816,886.5182782,870.9465572,895.5359503,187.26,189.46,185.99
9:58:59,884.132072,887.8196353,870.8460379,893.6293947,187.04,189.44,186.22
9:59:01,883.7964847,888.1880715,869.8743508,893.232884,186.94,189.53,186.23
9:59:03,884.7709143,887.7621728,871.0370246,895.390563,187.14,189.5,186.06
9:59:05,883.5132981,885.625919,870.5277266,894.253899,187.26,189.4,186.04
9:59:07,884.3461343,886.9678379,870.5947395,895.3443035,187.19,189.51,186.01
9:59:09,885.0808587,885.7476043,874.1263193,895.2319588,187.47,189.11,186.13
9:59:11,885.476651,887.5424631,872.2834646,896.4677505,187.27,189.42,186.01
9:59:13,884.5156004,887.2382498,871.9819065,894.214248,187.18,189.33,186.19
9:59:15,882.6871512,885.5616962,868.560898,893.8078245,187.16,189.56,185.99
9:59:17,883.4263352,885.5515557,870.0251298,894.5644991,187.26,189.46,185.99
9:59:19,884.641585,887.812875,873.2082426,892.8165477,187.11,189.18,186.41
9:59:21,884.4743488,886.1397015,872.0254649,895.1229183,187.33,189.32,186.06
9:59:23,884.144336,886.5858811,870.9901156,894.7297119,187.22,189.42,186.07
9:59:25,884.2959635,886.7177069,872.0388675,894.0159926,187.22,189.3,186.19
9:59:27,883.9168948,888.1745509,870.0284805,893.4509648,186.96,189.53,186.21
9:59:29,883.0205087,886.8765739,869.3181437,892.7636796,187.02,189.5,186.18
9:59:31,883.3783942,886.4946171,870.1993634,893.3287074,187.12,189.43,186.15
9:59:33,883.4385992,886.1836435,869.174066,894.822231,187.17,189.58,185.95
9:59:35,884.2480224,887.0861431,872.8396716,892.7240285,187.16,189.18,186.36
9:59:37,884.8534175,887.2551505,874.4446306,892.7702881,187.22,189.03,186.44
9:59:39,884.3583983,886.33237,872.2265036,894.3926778,187.28,189.28,186.14
9:59:41,884.4620848,885.9368926,873.3489697,893.9796458,187.35,189.13,186.22
9:59:43,883.2178474,887.1875475,868.8490534,893.5071372,187,189.6,186.11
9:59:45,884.1476807,886.2613869,872.9301391,893.143669,187.26,189.15,186.29
9:59:47,883.3583259,886.9171357,869.2109231,893.8309543,187.06,189.56,186.08
9:59:49,883.4508632,887.2585306,869.9983247,892.9949775,187.02,189.47,186.21
9:59:51,884.2647461,887.3024726,871.4189982,893.9631245,187.13,189.38,186.19
9:59:53,883.1130461,888.4821444,868.5407941,892.2349987,186.8,189.63,186.27
9:59:55,883.5902267,886.582501,871.6870498,892.4035157,187.14,189.25,186.32
9:59:57,883.6247889,886.0315368,870.7388172,893.9796458,187.22,189.39,186.1
9:59:59,884.9961257,887.3531748,873.4796448,894.0490352,187.23,189.19,186.28
10:00:01,883.3839687,886.5994017,870.9029988,892.548903,187.11,189.33,186.27
10:00:03,882.5801201,886.9509371,870.4942201,890.2260111,186.94,189.27,186.48
10:00:06,883.1353443,884.7944025,871.3586865,893.1271478,187.33,189.23,186.15
10:00:08,882.5856946,885.0546739,871.5228682,891.0818134,187.21,189.13,186.36
10:00:10,883.3739346,887.0117798,869.0098844,893.98295,187.05,189.6,186.06
10:00:12,883.0350025,886.014636,869.8106886,893.1634946,187.14,189.43,186.13
10:00:14,882.5433281,885.4636719,869.2678841,892.7802009,187.15,189.44,186.11
10:00:16,883.6872237,886.6399635,870.929804,893.3815755,187.14,189.37,186.19
10:00:18,882.9591888,886.6365833,869.6766628,892.4629923,187.04,189.44,186.22
10:00:20,881.4072369,884.5915936,868.5910538,890.9331219,187.11,189.38,186.21
10:00:22,883.5099533,886.5486995,872.6084771,891.2899815,187.13,189.1,186.46
10:00:24,882.4797784,886.058578,869.6632602,891.6204071,187.06,189.38,186.27
10:00:26,882.9591888,886.5284186,870.7991288,891.4618028,187.06,189.28,186.36
10:00:28,882.7763439,885.2676232,869.9715195,892.9685435,187.21,189.38,186.12
10:00:30,883.2178474,885.7746455,872.3203217,891.4651071,187.2,189.1,186.4
10:00:32,882.193247,886.8833342,869.4488189,890.1764473,186.9,189.37,186.43
10:00:34,882.5957288,885.2034004,870.1491037,892.3209093,187.19,189.33,186.19
10:00:36,882.4463311,885.4231101,868.4838331,893.3055776,187.14,189.54,186.02
10:00:38,882.9413503,887.3497947,870.0720389,891.3230241,186.94,189.38,186.38
10:00:40,883.3549811,886.3594112,870.7321159,892.8661116,187.14,189.35,186.22
10:00:42,883.489885,886.0551978,871.3586865,892.9454137,187.2,189.28,186.22
10:00:44,881.9925636,885.4839527,870.0787402,890.328443,187.07,189.25,186.38
10:00:46,882.1698339,884.6828576,870.7421679,890.9826857,187.21,189.18,186.31
10:00:48,883.1342293,886.514898,871.1911543,891.6071901,187.08,189.25,186.36
10:00:50,883.3360277,887.0793828,871.7741665,891.0785091,187.03,189.2,186.47
10:00:52,883.9492271,887.1841674,870.6449992,893.9069522,187.11,189.44,186.15
10:00:54,883.562354,887.3666954,871.7540627,891.4882368,187.02,189.23,186.44
10:00:56,882.1308122,885.9402728,868.4235215,891.9243986,187.02,189.5,186.17
10:00:58,881.9914487,886.4439149,868.4536773,890.9892942,186.93,189.48,186.29
10:01:00,882.8120209,887.153746,869.4756241,891.7195348,186.95,189.45,186.3
10:01:02,881.5800476,884.851865,869.2980399,890.4936558,187.1,189.3,186.3
10:01:04,882.8454682,885.5447954,871.5898811,891.3065028,187.18,189.16,186.36
10:01:06,880.5989286,885.3724078,866.2757581,890.0574941,186.88,189.6,186.22
10:01:08,881.6391377,884.3887847,869.5593902,890.8637325,187.17,189.28,186.25
10:01:10,881.1463484,885.490713,868.2794438,889.5882897,186.95,189.39,186.36
10:01:12,881.0761092,884.5983539,867.729938,890.7943431,187.06,189.46,186.18
10:01:14,881.0080998,884.4056854,868.4536773,890.0674068,187.08,189.34,186.28
10:01:16,880.7906927,884.669337,868.7317809,888.8910917,187.01,189.27,186.41
10:01:18,880.1629995,884.8214437,866.1082258,889.4693365,186.9,189.56,186.24
10:01:20,881.6569763,884.7166591,870.7187134,889.4528152,187.13,189.11,186.46
10:01:22,881.4284201,885.4738123,868.2995477,890.4209622,186.99,189.42,186.29
10:01:24,880.0191764,884.9634099,867.8405093,887.1960085,186.86,189.29,186.54
10:01:26,881.6346781,884.7267995,866.9492377,893.0941052,187.12,189.64,185.94
10:01:28,880.1852977,883.1043283,868.2928464,889.0596088,187.15,189.25,186.3
10:01:30,881.0972924,885.2372019,868.6212096,889.3536875,186.98,189.33,186.39
10:01:32,881.4273052,884.7031385,868.7451834,890.7315623,187.1,189.36,186.24
10:01:34,881.6547464,885.8929507,869.5861953,889.4131642,186.96,189.27,186.46
10:01:36,881.0883732,884.3549832,870.9666611,887.8766852,187.1,189,186.6
10:01:38,880.2599965,884.2231574,867.0196013,889.4429025,187,189.44,186.26
10:01:40,881.2344261,883.7228954,868.2827944,891.5741475,187.21,189.4,186.1
10:01:42,881.1050968,885.352127,867.5724577,890.2987047,186.96,189.48,186.26
10:01:44,881.5321066,886.0653383,868.4536773,889.9980174,186.92,189.42,186.36
10:01:46,881.9223244,886.0653383,867.5121461,892.0830029,186.98,189.6,186.12
10:01:48,880.8129909,884.9025672,869.5359357,887.9361618,186.98,189.16,186.55
10:01:50,881.1195906,884.7403201,868.4034177,890.1202749,187.05,189.37,186.29
10:01:52,881.3414573,884.4327266,869.324845,890.1698388,187.12,189.27,186.31
10:01:54,881.2689883,883.8783823,869.1774167,890.6423473,187.19,189.28,186.23
10:01:56,881.0749943,884.6794774,868.1655219,890.2821835,187.05,189.39,186.26
10:01:58,881.7528583,886.0889993,868.758586,890.328443,186.95,189.4,186.35
10:02:00,881.7372496,885.1898798,869.5861953,890.3449643,187.07,189.29,186.34
10:02:02,880.7661648,883.553888,868.3766125,890.2590537,187.17,189.32,186.22
10:02:04,880.8531276,884.6524362,869.2243257,888.6069257,187.02,189.21,186.46
10:02:06,880.3090525,883.0198246,867.0564584,890.728258,187.18,189.44,186.08
10:02:08,879.3758745,884.0034478,867.0196013,887.0374042,186.9,189.32,186.47
10:02:10,880.4974719,884.0811912,868.3498073,888.9736981,187.05,189.29,186.36
10:02:12,881.9959083,886.8900945,868.6413135,890.3813111,186.87,189.46,186.37
10:02:14,880.0660026,885.0783349,866.6208745,888.4251916,186.85,189.47,186.38
10:02:16,881.4105816,885.5380351,869.2812866,889.3371663,186.98,189.28,186.44
10:02:18,880.9345159,883.8851426,866.446641,892.3374306,187.14,189.62,185.94
10:02:20,881.8275572,885.8219676,868.5139889,891.0520751,187,189.45,186.25
10:02:22,882.3248061,885.2879041,870.2931814,891.2932858,187.14,189.27,186.29
10:02:24,880.5543323,885.2034004,866.758251,889.6147238,186.9,189.52,186.28
10:02:26,881.2310814,884.6524362,867.6059641,891.3230241,187.08,189.5,186.13
10:02:28,880.787348,885.8794301,868.0013403,888.4185831,186.84,189.38,186.48
10:02:30,880.5409534,884.1724552,867.8170548,889.5387259,187.05,189.37,186.29
10:02:32,881.4730164,884.7301797,868.6111576,890.9727729,187.1,189.39,186.22
10:02:34,881.3169293,884.5848333,866.748199,892.4894264,187.1,189.63,185.98
10:02:36,881.2645286,886.5486995,867.1234713,890.044277,186.81,189.57,186.32
10:02:38,881.4562928,883.3815004,869.7470263,891.1214644,187.29,189.22,186.19
10:02:40,881.0549259,885.808447,866.7414977,890.5233941,186.89,189.59,186.22
10:02:42,880.6000435,884.4361067,867.5188474,889.7501983,187.02,189.42,186.26
